,hour,longitude,latitude,value,,,,,,
5931,17,116.8511,40.4177,84,,,,,,
5932,17,116.1086,39.9513,9.5,,,,,,
5933,17,116.2814,39.9646,52.8,,,,,,
5934,17,116.3771,39.9685,10,,,,,,
5935,17,116.2185,40.2202,12.25,,,,,,
5936,17,116.4417,39.9367,18.5,,,,,,
5937,17,116.6776,39.8809,35.5,,,,,,
5938,17,116.2873,39.8191,70,,,,,,
5939,17,116.4348,39.8932,46.33,,,,,,
5940,17,116.4744,39.9061,31.75,,,,,,
5941,17,116.4278,40.0561,29,,,,,,
5942,17,116.3143,39.9255,59.17,,,,,,
5943,17,116.6771,39.8924,53.42,,,,,,
5944,17,116.4591,39.8121,31,,,,,,
5945,17,116.3544,40.059,57,,,,,,
5946,17,116.707,39.8766,57.29,,,,,,
5947,17,116.6605,40.177,22,,,,,,
5948,17,116.1556,39.7246,126,,,,,,
5949,17,116.2463,40.2287,39.7,,,,,,
5950,17,116.2147,39.7586,72,,,,,,
5951,17,116.4572,39.9745,125.5,,,,,,
5952,17,116.3245,39.9807,16.5,,,,,,
5953,17,116.2825,40.2096,87.5,,,,,,
5954,17,116.343,39.8884,24.75,,,,,,
5955,17,116.4434,39.9752,65,,,,,,
5956,17,116.7478,39.8853,88.5,,,,,,
5957,17,116.4031,39.8574,27,,,,,,
5958,17,116.3533,40.0215,32,,,,,,
5959,17,116.4507,39.961,57.25,,,,,,
5960,17,116.3757,40.0476,126,,,,,,
5961,17,116.2082,39.8672,135,,,,,,
5962,17,116.4859,39.9837,23.8,,,,,,
5963,17,116.3256,40.0496,54,,,,,,
5964,17,116.7057,39.8934,81.3,,,,,,
5965,17,116.6672,40.3177,76,,,,,,
5966,17,116.2467,40.2184,30.71,,,,,,
5967,17,116.3119,40.0448,33.14,,,,,,
5968,17,117.1244,40.1122,86,,,,,,
5969,17,116.3516,39.9275,34.83,,,,,,
5970,17,116.2913,40.0171,56,,,,,,
5971,17,116.4027,39.9378,32.57,,,,,,
5972,17,116.4185,39.9793,69,,,,,,
5973,17,116.29,39.8561,83,,,,,,
5974,17,116.2778,40.0699,35,,,,,,
5975,17,116.5358,39.8844,83.5,,,,,,
5976,17,116.6397,39.8795,82.83,,,,,,
5977,17,116.5108,39.9679,25,,,,,,
5978,17,116.4309,39.9756,139,,,,,,
5979,17,116.6596,40.136,29.57,,,,,,
5980,17,116.3049,40.0309,25,,,,,,
5981,17,116.8351,40.3623,38.67,,,,,,
5982,17,116.319,40.0692,32.4,,,,,,
5983,17,116.4961,39.91,27.5,,,,,,
5984,17,116.339,39.7267,63,,,,,,
5985,17,116.4928,39.7663,30,,,,,,
5986,17,116.4018,39.9712,52,,,,,,
5987,17,116.1772,39.8676,39,,,,,,
5988,17,116.8806,40.3982,17.7,,,,,,
5989,17,116.6658,40.149,22.67,,,,,,
5990,17,117.1192,40.1434,21.09,,,,,,
5991,17,116.2964,40.1023,10,,,,,,
5992,17,116.3739,39.7693,46,,,,,,
5993,17,116.4019,40.0048,35,,,,,,
5994,17,116.1709,39.737,64.5,,,,,,
5995,17,116.2604,39.8948,16,,,,,,
5996,17,116.2134,40.1071,131,,,,,,
5997,17,116.3122,40.0853,14.4,,,,,,
5998,17,116.2746,40.055,30.33,,,,,,
5999,17,116.3491,39.8766,152,,,,,,
6000,17,116.2987,40.212,44.09,,,,,,
6001,17,116.3856,39.871,39,,,,,,
6002,17,116.3222,39.7657,24.54,,,,,,
6003,17,116.6614,39.8944,53.73,,,,,,
6004,17,116.274,40.2365,69,,,,,,
6005,17,116.2199,39.71,68,,,,,,
6006,17,116.1898,39.7454,91,,,,,,
6007,17,116.3115,39.9937,54,,,,,,
6008,17,116.2719,40.2466,40.75,,,,,,
6009,17,116.5199,39.9275,28.67,,,,,,
6010,17,116.3444,39.9439,37.77,,,,,,
6011,17,116.4278,39.8717,38,,,,,,
6012,17,116.4944,40.0006,47.36,,,,,,
6013,17,116.6038,40.2966,80.25,,,,,,
6014,17,116.4432,39.9119,16,,,,,,
6015,17,116.3787,39.9519,38.33,,,,,,
6016,17,116.2896,40.0276,41.5,,,,,,
6017,17,116.3379,39.7593,34.38,,,,,,
6018,17,116.8332,40.3907,8.85,,,,,,
6019,17,115.9897,40.4516,8.5,,,,,,
6020,17,116.3458,39.8411,116,,,,,,
6021,17,116.4344,40.0098,84,,,,,,
6022,17,116.6911,39.8855,44.89,,,,,,
6023,17,116.205,39.9241,123,,,,,,
6024,17,117.0839,40.3943,74,,,,,,
6025,17,116.4951,39.8919,45.5,,,,,,
6026,17,116.6345,39.907,98,,,,,,
6027,17,116.44,40.0539,9,,,,,,
6028,17,116.3464,39.9036,61,,,,,,
6029,17,116.2031,39.9134,49,,,,,,
6030,17,116.2678,40.2253,47.33,,,,,,
6031,17,116.4108,39.9968,104.5,,,,,,
6032,17,115.9775,40.4756,10.67,,,,,,
6033,17,116.6471,40.3482,44.89,,,,,,
6034,17,116.3277,39.9019,19,,,,,,
6035,17,116.3406,39.8701,53,,,,,,
6036,17,116.6781,40.2246,16.5,,,,,,
6037,17,116.2167,40.048,66.67,,,,,,
6038,17,116.8419,40.3785,15.11,,,,,,
6039,17,116.4637,39.8995,25.57,,,,,,
6040,17,116.3655,39.9417,41,,,,,,
6041,17,116.8261,40.3774,11.88,,,,,,
6042,17,116.596,40.085,20.38,,,,,,
6043,17,116.2998,39.9662,60,,,,,,
6044,17,116.6874,39.9013,57.31,,,,,,
6045,17,116.2293,39.9024,41.33,,,,,,
6046,17,116.3935,39.8464,10,,,,,,
6047,17,116.5663,40.3435,84,,,,,,
6048,17,116.3159,39.9514,36,,,,,,
6049,17,116.2921,39.8459,11,,,,,,
6050,17,116.3667,39.7603,53.5,,,,,,
6051,17,116.3144,40.0044,67.5,,,,,,
6052,17,116.3634,39.892,48.25,,,,,,
6053,17,116.651,39.9133,62.84,,,,,,
6054,17,116.2955,40.0382,54,,,,,,
6055,17,116.4862,39.8775,53.25,,,,,,
6056,17,116.3465,40.01,48.33,,,,,,
6057,17,116.5552,40.0939,51,,,,,,
6058,17,117.1127,40.1627,7.5,,,,,,
6059,17,116.5559,39.9153,69.5,,,,,,
6060,17,116.4143,40.0137,53.33,,,,,,
6061,17,116.3027,39.9795,81.67,,,,,,
6062,17,116.4591,39.9498,46.25,,,,,,
6063,17,116.3333,40.0739,6,,,,,,
6064,17,116.1931,39.9227,34.33,,,,,,
6065,17,116.4147,40.0238,53.75,,,,,,
6066,17,116.3782,40.0126,61,,,,,,
6067,17,116.4031,39.9893,71.17,,,,,,
6068,17,116.508,39.945,15,,,,,,
6069,17,116.2589,39.9227,8,,,,,,
6070,17,116.6782,40.1292,45.8,,,,,,
6071,17,116.6868,39.9357,75.25,,,,,,
6072,17,116.513,39.9899,118,,,,,,
6073,17,116.4316,39.988,51.14,,,,,,
6074,17,116.85,40.3896,9.81,,,,,,
6075,17,116.6655,39.8804,60.43,,,,,,
6076,17,116.3221,40.0594,47.67,,,,,,
6077,17,116.4091,39.8794,61.33,,,,,,
6078,17,116.3571,39.796,132,,,,,,
6079,17,117.1299,40.1498,22.83,,,,,,
6080,17,116.6354,40.3095,75,,,,,,
6081,17,116.6372,40.3368,48.62,,,,,,
6082,17,116.2345,39.9116,13.33,,,,,,
6083,17,116.5836,39.9341,33,,,,,,
6084,18,116.4145,39.9461,37.5,,47.80768229,,,,
6085,18,116.45,39.8717,73.5,,,,,,
6086,18,116.5149,39.939,56,,,,,,
6087,18,116.6962,39.9086,42.8,,,,,,
6088,18,116.6365,40.3653,95,,,,,,
6089,18,116.4482,39.9471,21,,,,,,
6090,18,116.637,40.3274,46.25,,,,,,
6091,18,116.3588,40.0514,72,,,,,,
6092,18,116.6713,39.9049,105,,,,,,
6093,18,116.0969,39.9451,12.5,,,,,,
6094,18,116.6775,40.3742,17,,,,,,
6095,18,116.557,39.9297,27,,,,,,
6096,18,116.2268,39.8636,22,,,,,,
6097,18,116.3419,40.0863,130,,,,,,
6098,18,116.2962,40.2231,67,,,,,,
6099,18,116.3173,39.7596,11,,,,,,
6100,18,116.3719,39.9182,51.32,,,,,,
6101,18,116.4479,40.0743,76,,,,,,
6102,18,116.3661,40.0903,47,,,,,,
6103,18,116.2648,40.2183,45,,,,,,
6104,18,116.3817,39.9015,42.5,,,,,,
6105,18,116.3791,39.9464,7,,,,,,
6106,18,116.8376,40.374,17.4,,,,,,
6107,18,116.5435,39.8466,58,,,,,,
6108,18,116.319,39.847,156,,,,,,
6109,18,116.4806,39.9547,24,,,,,,
6110,18,116.517,40.0432,23.5,,,,,,
6111,18,116.9052,40.4072,69,,,,,,
6112,18,116.3101,39.9413,53,,,,,,
6113,18,116.3372,40.0017,77,,,,,,
6114,18,116.3218,40.0634,52.57,,,,,,
6115,18,116.5938,39.8992,10,,,,,,
6116,18,116.347,39.7559,17,,,,,,
6117,18,117.1283,40.1437,16,,,,,,
6118,18,116.6496,40.0892,17,,,,,,
6119,18,116.1687,39.7771,50,,,,,,
6120,18,116.3202,40.1097,48,,,,,,
6121,18,116.3724,40.0132,25.4,,,,,,
6122,18,116.3383,39.9218,37.5,,,,,,
6123,18,116.3255,39.9945,20,,,,,,
6124,18,116.7032,40.3337,56,,,,,,
6125,18,116.3465,39.7965,54,,,,,,
6126,18,116.4481,40.0298,68,,,,,,
6127,18,116.2705,39.9037,7.5,,,,,,
6128,18,116.761,40.293,65,,,,,,
6129,18,116.5447,39.9626,51,,,,,,
6130,18,116.3834,39.8734,31.67,,,,,,
6131,18,116.2706,40.235,32.33,,,,,,
6132,18,116.3117,39.9925,28.94,,,,,,
6133,18,116.0734,39.7333,95,,,,,,
6134,18,116.3166,39.8743,78,,,,,,
6135,18,116.3765,39.9679,58,,,,,,
6136,18,116.6391,40.1369,60.69,,,,,,
6137,18,116.3308,40.019,126.33,,,,,,
6138,18,116.1277,39.7407,71.5,,,,,,
6139,18,116.3256,39.7519,32.5,,,,,,
6140,18,116.6924,40.4035,9,,,,,,
6141,18,116.3979,40.008,54.25,,,,,,
6142,18,116.4351,39.9601,76,,,,,,
6143,18,116.3913,39.9695,50.5,,,,,,
6144,18,116.4128,39.8432,45.5,,,,,,
6145,18,116.6573,39.8665,129,,,,,,
6146,18,116.3759,39.9955,73,,,,,,
6147,18,116.5098,39.7761,49.33,,,,,,
6148,18,116.621,40.1439,17.6,,,,,,
6149,18,116.5173,40.0302,49,,,,,,
6150,18,116.3605,39.9293,71.33,,,,,,
6151,18,116.3642,39.859,16,,,,,,
6152,18,116.5462,40.0871,67,,,,,,
6153,18,116.4792,39.7742,26,,,,,,
6154,18,116.666,40.1154,17.44,,,,,,
6155,18,116.5776,39.9293,61,,,,,,
6156,18,117.0786,40.151,69,,,,,,
6157,18,116.0383,39.6031,69,,,,,,
6158,18,116.4451,39.9693,41.67,,,,,,
6159,18,116.8691,40.3972,8.11,,,,,,
6160,18,116.455,39.8411,29,,,,,,
6161,18,116.3539,40.0867,49.5,,,,,,
6162,18,116.4875,39.8574,110,,,,,,
6163,18,116.4678,39.9037,48.5,,,,,,
6164,18,116.3604,39.909,39.67,,,,,,
6165,18,116.4056,39.8872,92,,,,,,
6166,18,116.2634,40.0908,12,,,,,,
6167,18,116.3477,40.0071,43.5,,,,,,
6168,18,116.4761,39.9336,46.5,,,,,,
6169,18,116.3469,39.9339,53,,,,,,
6170,18,116.4619,39.9541,41,,,,,,
6171,18,116.6625,39.8963,56.56,,,,,,
6172,18,116.3238,39.9539,46,,,,,,
6173,18,116.5912,39.9285,41,,,,,,
6174,18,116.4932,39.9293,125,,,,,,
6175,18,116.5183,39.9231,24.67,,,,,,
6176,18,115.9787,40.4727,7.67,,,,,,
6177,18,116.2621,40.207,79,,,,,,
6178,18,116.685,39.8925,49.65,,,,,,
6179,18,116.47,39.963,38.5,,,,,,
6180,18,116.4718,39.9143,33.89,,,,,,
6181,18,116.8354,40.3831,10.69,,,,,,
6182,18,116.4248,39.9113,52.56,,,,,,
6183,18,116.4794,39.8988,53.18,,,,,,
6184,18,116.6459,40.1087,66.83,,,,,,
6185,18,116.5356,40.0182,23.25,,,,,,
6186,18,116.3131,39.7725,54.5,,,,,,
6187,18,116.374,40.1107,18,,,,,,
6188,18,117.1396,40.1687,29.4,,,,,,
6189,18,116.2813,39.9331,75,,,,,,
6190,18,116.6284,40.378,86.33,,,,,,
6191,18,116.4117,40.004,46.43,,,,,,
6192,18,116.6769,39.9143,10.5,,,,,,
6193,18,116.4599,39.8874,29,,,,,,
6194,18,116.2947,40.0558,88.5,,,,,,
6195,18,116.1934,40.0607,66.5,,,,,,
6196,18,116.3625,40.0406,21,,,,,,
6197,18,116.343,39.8133,13,,,,,,
6198,18,116.6677,40.3535,42.67,,,,,,
6199,18,116.6457,40.1749,32.8,,,,,,
6200,18,116.336,39.779,97.5,,,,,,
6201,18,116.8998,40.38,25,,,,,,
6202,18,116.3036,39.8948,39.25,,,,,,
6203,18,116.6948,40.2894,14.5,,,,,,
6204,18,116.4344,40.0095,31,,,,,,
6205,18,116.2729,40.2477,76.67,,,,,,
6206,18,116.6686,39.8708,57,,,,,,
6207,18,115.961,39.6059,36.5,,,,,,
6208,18,116.6644,40.3184,67.5,,,,,,
6209,18,116.2466,39.9097,45.33,,,,,,
6210,18,116.1813,39.8674,57,,,,,,
6211,18,116.3729,39.8519,28.5,,,,,,
6212,18,116.2836,39.9218,17.5,,,,,,
6213,18,116.5699,40.0556,24,,,,,,
6214,18,116.8803,40.3901,6.67,,,,,,
6215,18,116.3427,40.0764,17.33,,,,,,
6216,18,116.4193,40.0749,11,,,,,,
6217,18,116.4695,40.0061,52.4,,,,,,
6218,18,116.3084,40.0617,32.56,,,,,,
6219,18,116.64,40.3185,42.2,,,,,,
6220,18,116.322,40.086,17,,,,,,
6221,18,116.4716,39.8829,48.5,,,,,,
6222,18,116.6904,40.1385,82,,,,,,
6223,18,116.5044,39.9743,42.5,,,,,,
6224,18,116.3517,39.9827,10,,,,,,
6225,18,116.4629,39.8739,107.5,,,,,,
6226,18,116.3207,40.0295,71.5,,,,,,
6227,18,116.5633,39.7449,72,,,,,,
6228,18,116.3278,39.9166,77,,,,,,
6229,18,116.3757,39.9828,39,,,,,,
6230,18,116.3443,39.9909,48.13,,,,,,
6231,18,116.3084,40.0935,19.33,,,,,,
6232,18,116.6478,40.3099,44.83,,,,,,
6233,18,116.283,39.8867,25,,,,,,
6234,18,116.3606,39.9468,47.14,,,,,,
6235,18,116.3391,39.769,46,,,,,,
6236,18,116.3087,39.9803,30.43,,,,,,
6237,18,116.2929,39.7589,46,,,,,,
6238,18,116.3321,39.852,136,,,,,,
6239,18,116.5164,40.0031,86.67,,,,,,
6240,18,116.2073,39.8363,58,,,,,,
6241,18,116.0879,39.7226,81,,,,,,
6242,18,116.4541,39.9785,70,,,,,,
6243,18,116.2808,39.9554,53,,,,,,
6244,18,116.4496,39.9295,58.67,,,,,,
6245,18,116.3679,39.9597,18.75,,,,,,
6246,18,116.6499,39.8967,89.57,,,,,,
6247,18,116.6548,39.8763,45,,,,,,
6248,18,116.5007,39.8993,35.5,,,,,,
6249,18,116.4345,39.8716,12,,,,,,
6250,18,116.662,40.2987,58,,,,,,
6251,18,116.5718,40.0848,82,,,,,,
6252,18,116.1639,39.7441,82,,,,,,
6253,18,116.3488,39.9133,49.11,,,,,,
6254,18,116.6135,40.153,7,,,,,,
6255,18,116.3871,40.0028,41.67,,,,,,
6256,18,116.2964,40.1018,33,,,,,,
6257,18,116.65,39.8846,45.1,,,,,,
6258,18,116.1982,39.9418,28.67,,,,,,
6259,18,116.487,39.9919,47.33,,,,,,
6260,18,116.2754,40.0374,82,,,,,,
6261,18,116.1828,39.9316,8,,,,,,
6262,18,116.1481,39.7376,69.65,,,,,,
6263,18,116.5018,39.9865,72.64,,,,,,
6264,18,116.6916,39.9215,44.64,,,,,,
6265,18,116.3701,39.898,25.5,,,,,,
6266,18,116.3135,40.0534,42,,,,,,
6267,18,116.5159,39.7968,19.67,,,,,,
6268,18,116.6221,40.061,10.75,,,,,,
6269,18,116.3921,39.8925,29,,,,,,
6270,18,116.7091,40.2962,142,,,,,,
6271,18,116.2035,39.9539,12,,,,,,
6272,18,116.4091,40.0356,47.33,,,,,,
6273,18,116.3481,39.8953,46,,,,,,
6274,18,116.6017,40.0577,20,,,,,,
6275,18,116.7019,40.1111,17,,,,,,
6276,18,116.6884,39.95,37,,,,,,
6277,18,116.6263,40.2971,20.88,,,,,,
6278,18,116.1608,39.7295,77,,,,,,
6279,18,116.4567,39.9666,39.4,,,,,,
6280,18,116.3073,39.9138,47,,,,,,
6281,18,116.2515,39.97,72,,,,,,
6282,18,116.3197,39.9696,21.86,,,,,,
6283,18,116.8644,40.3741,9.67,,,,,,
6284,18,116.5036,39.863,49.5,,,,,,
6285,18,116.4056,39.8677,72,,,,,,
6286,18,116.6978,39.9414,85,,,,,,
6287,18,116.2962,39.8313,13.17,,,,,,
6288,18,116.4863,40.0187,43.25,,,,,,
6289,18,116.4135,39.9804,26.5,,,,,,
6290,18,116.596,40.085,61,,,,,,
6291,18,116.6661,40.1867,7.5,,,,,,
6292,18,116.6875,40.1146,19.8,,,,,,
6293,18,116.1039,39.8921,14,,,,,,
6294,18,116.3028,39.9246,36.5,,,,,,
6295,18,116.2086,39.9064,52.2,,,,,,
6296,18,116.3564,39.9207,72,,,,,,
6297,18,115.9904,40.4525,19.83,,,,,,
6298,18,116.1145,39.9376,77,,,,,,
6299,18,116.51,39.8166,12,,,,,,
6300,18,116.4164,40.0856,10,,,,,,
6301,18,116.4128,40.0442,91,,,,,,
6302,18,116.3848,39.842,14.67,,,,,,
6303,18,116.4696,40.017,14.67,,,,,,
6304,18,116.2337,40.2353,36.2,,,,,,
6305,18,116.6567,40.2805,27.25,,,,,,
6306,18,116.2099,39.9163,11,,,,,,
6307,18,116.3356,39.7431,39.5,,,,,,
6308,18,116.4375,39.9861,47.75,,,,,,
6309,18,116.1875,39.7452,66,,,,,,
6310,18,116.4462,39.9565,10,,,,,,
6311,18,116.2616,39.9826,63,,,,,,
6312,18,116.2429,39.9261,130,,,,,,
6313,18,116.6765,39.8812,45.72,,,,,,
6314,18,116.2467,40.0566,33,,,,,,
6315,18,116.697,39.8698,54.14,,,,,,
6316,18,116.5055,39.8726,130,,,,,,
6317,18,116.3036,40.0423,15,,,,,,
6318,18,116.2851,39.9127,42.25,,,,,,
6319,18,116.3475,39.7412,70.4,,,,,,
6320,18,116.294,40.214,43.15,,,,,,
6321,18,116.4229,39.8879,43,,,,,,
6322,18,116.1768,39.7372,137,,,,,,
6323,18,116.38,39.9275,116.67,,,,,,
6324,18,116.5522,39.775,14.25,,,,,,
6325,18,116.6385,39.8808,40.75,,,,,,
6326,18,116.2555,39.8621,9,,,,,,
6327,18,116.4402,39.9113,31,,,,,,
6328,18,116.3863,39.9542,16.5,,,,,,
6329,18,116.2169,39.9347,60,,,,,,
6330,18,116.4872,40.0021,30.67,,,,,,
6331,18,116.8552,40.3909,8.43,,,,,,
6332,18,116.695,40.37,105.67,,,,,,
6333,18,116.4574,39.989,155,,,,,,
6334,18,116.3263,40.0772,49.33,,,,,,
6335,18,116.3098,39.9598,37.67,,,,,,
6336,18,116.3349,39.9503,78.8,,,,,,
6337,18,116.6675,40.1441,24.14,,,,,,
6338,18,116.4412,39.9214,21.67,,,,,,
6339,18,116.4285,39.9367,101,,,,,,
6340,18,116.2955,39.9651,60.5,,,,,,
6341,18,116.2774,40.0827,125,,,,,,
6342,18,116.118,39.9195,72,,,,,,
6343,18,117.1681,40.4102,73,,,,,,
6344,18,116.3255,39.9366,28.4,,,,,,
6345,18,116.3542,39.9583,43,,,,,,
6346,18,116.6857,39.904,43.13,,,,,,
6347,18,116.4328,39.8553,143,,,,,,
6348,18,116.2855,40.0502,43.33,,,,,,
6349,18,117.0965,40.1471,47,,,,,,
6350,18,116.4658,39.923,48.93,,,,,,
6351,18,116.2322,39.912,14.33,,,,,,
6352,18,116.3616,39.7484,61,,,,,,
6353,18,116.4045,39.9048,137,,,,,,
6354,18,116.4024,39.9948,36.33,,,,,,
6355,18,116.6156,39.9257,11,,,,,,
6356,18,116.3658,39.9735,11,,,,,,
6357,18,116.1694,39.9348,11.2,,,,,,
6358,18,116.4676,39.9735,15,,,,,,
6359,18,116.461,39.9385,55.12,,,,,,
6360,18,116.5355,39.8176,58,,,,,,
6361,18,116.3356,40.0632,5,,,,,,
6362,18,116.7377,39.9167,80.25,,,,,,
6363,18,116.5863,40.2968,32.5,,,,,,
6364,18,116.8224,40.3707,12.88,,,,,,
6365,18,116.6521,39.9132,67.29,,,,,,
6366,18,116.6425,40.1203,73.86,,,,,,
6367,18,116.286,40.0298,42.33,,,,,,
6368,18,116.3528,40.0717,25,,,,,,
6369,18,116.5993,40.4315,82.5,,,,,,
6370,18,116.8409,40.3594,51.67,,,,,,
6371,18,116.8976,40.3901,57,,,,,,
6372,18,116.2599,39.9239,48.67,,,,,,
6373,18,116.428,39.9754,28.8,,,,,,
6374,18,116.3892,39.911,74,,,,,,
6375,18,115.9896,40.4677,14.42,,,,,,
6376,18,116.8504,40.38,12.08,,,,,,
6377,18,116.2984,40.003,87.33,,,,,,
6378,18,116.4145,39.9684,124,,,,,,
6379,18,116.6475,40.3484,12,,,,,,
6380,18,116.5642,40.0703,44.5,,,,,,
6381,18,116.2533,40.2281,47.47,,,,,,
6382,18,116.2478,40.2018,48.33,,,,,,
6383,18,116.5824,39.9111,14.5,,,,,,
6384,18,116.6722,39.8897,81,,,,,,
6385,18,116.3216,40.0031,37.33,,,,,,
6386,18,116.7178,40.3286,8,,,,,,
6387,18,116.6693,40.3628,18.75,,,,,,
6388,18,116.3222,39.9847,64.6,,,,,,
6389,18,116.3328,39.7605,35.5,,,,,,
6390,18,116.4458,39.8826,79.5,,,,,,
6391,18,116.6671,40.3082,38,,,,,,
6392,18,116.5664,40.1535,177,,,,,,
6393,18,116.3435,40.0362,46.67,,,,,,
6394,18,116.4707,39.9931,8,,,,,,
6395,18,117.1347,40.152,25.6,,,,,,
6396,18,116.6489,39.9348,99.2,,,,,,
6397,18,116.4535,39.9138,42.9,,,,,,
6398,18,116.4194,39.8633,14,,,,,,
6399,18,116.6023,39.9183,79,,,,,,
6400,18,116.2836,39.8959,61.25,,,,,,
6401,18,116.6047,39.9313,27.5,,,,,,
6402,18,116.8707,40.3832,7.68,,,,,,
6403,18,116.6368,40.3542,60.11,,,,,,
6404,18,116.4152,39.9895,49.86,,,,,,
6405,18,116.5485,40.0435,50.5,,,,,,
6406,18,116.3947,39.9834,61.67,,,,,,
6407,18,116.5104,39.7657,19,,,,,,
6408,18,116.8437,40.3943,21.67,,,,,,
6409,18,116.4225,40.039,10,,,,,,
6410,18,117.1128,40.1649,8,,,,,,
6411,18,116.1124,39.7315,41.67,,,,,,
6412,18,116.4222,39.9216,34.82,,,,,,
6413,18,116.6838,40.1259,7,,,,,,
6414,18,116.2528,40.214,42.25,,,,,,
6415,18,116.8075,40.3642,19,,,,,,
6416,18,116.4839,39.879,18.25,,,,,,
6417,18,116.6911,39.88,44,,,,,,
6418,18,116.3628,39.7654,83,,,,,,
6419,18,116.4328,40.0303,130,,,,,,
6420,18,116.7083,39.8816,39.6,,,,,,
6421,18,116.6736,40.049,54,,,,,,
6422,18,116.4993,39.8093,22.5,,,,,,
6423,18,116.6482,40.295,10.75,,,,,,
6424,18,116.4153,39.9334,51.4,,,,,,
6425,18,116.6642,39.9128,60,,,,,,
6426,18,116.5552,39.9113,18,,,,,,
6427,18,116.2407,40.2251,36.62,,,,,,
6428,18,116.6573,39.9233,66.5,,,,,,
6429,18,116.3294,39.901,55.5,,,,,,
6430,18,116.4896,39.9396,64,,,,,,
6431,18,116.7042,39.8958,57.31,,,,,,
6432,18,116.3716,39.8197,20,,,,,,
6433,18,116.7122,39.8595,49.75,,,,,,
6434,18,116.6303,40.3094,18,,,,,,
6435,18,117.1168,40.1492,14.73,,,,,,
6436,18,116.6751,40.3273,43.88,,,,,,
6437,18,116.657,40.1279,27.92,,,,,,
6438,18,116.4009,39.813,30.67,,,,,,
6439,18,116.1098,39.7175,21,,,,,,
6440,18,116.5526,39.7658,55,,,,,,
6441,18,116.3895,39.9393,59,,,,,,
6442,18,116.5174,39.98,40,,,,,,
6443,18,116.3692,39.8887,95.5,,,,,,
6444,18,116.3324,39.9723,51,,,,,,
6445,18,116.1436,39.7536,69.5,,,,,,
6446,18,116.3293,40.0405,30.11,,,,,,
6447,18,116.6557,40.3276,53.4,,,,,,
6448,18,116.6503,40.1436,34.83,,,,,,
6449,18,116.2375,40.0755,51,,,,,,
6450,18,116.7088,39.9251,13.5,,,,,,
6451,18,116.4938,39.9186,32.6,,,,,,
6452,18,116.4906,39.9086,52.67,,,,,,
6453,18,116.4012,39.958,59.75,,,,,,
6454,18,116.3347,39.7962,54.5,,,,,,
6455,18,116.5248,39.7839,59,,,,,,
6456,18,116.7141,39.9119,41.67,,,,,,
6457,18,116.3457,39.9443,61,,,,,,
6458,18,116.6408,40.3398,49.87,,,,,,
6459,18,116.6535,40.189,14.5,,,,,,
6460,18,116.4707,39.9832,36.62,,,,,,
6461,18,116.4569,39.899,19.67,,,,,,
6462,18,116.2777,40.0213,26,,,,,,
6463,18,116.4067,39.8548,19,,,,,,
6464,18,116.3393,40.0471,144,,,,,,
6465,18,116.3597,40.0137,75.67,,,,,,
6466,18,116.1297,39.7277,50,,,,,,
6467,18,116.7153,39.8896,71.25,,,,,,
6468,19,116.6305,40.2998,10.8,,37.52133676,,,,
6469,19,116.5306,39.9197,63,,,,,,
6470,19,116.5742,39.8774,15.33,,,,,,
6471,19,116.8536,40.3703,10.62,,,,,,
6472,19,116.2185,39.7586,49.25,,,,,,
6473,19,116.2125,39.9021,75,,,,,,
6474,19,116.4673,39.9601,16,,,,,,
6475,19,117.1701,40.1725,10,,,,,,
6476,19,116.6174,40.15,14.33,,,,,,
6477,19,116.4379,39.9911,29,,,,,,
6478,19,116.4373,39.9789,8,,,,,,
6479,19,116.3535,39.9178,32.57,,,,,,
6480,19,116.5079,40.0049,55,,,,,,
6481,19,116.4001,39.8617,11,,,,,,
6482,19,116.3879,39.9816,27.75,,,,,,
6483,19,116.6108,40.0524,96,,,,,,
6484,19,116.37,39.9104,5,,,,,,
6485,19,116.4256,40.0396,26,,,,,,
6486,19,116.6938,39.8859,22,,,,,,
6487,19,116.3535,40.0523,16.33,,,,,,
6488,19,116.2412,40.2061,56.6,,,,,,
6489,19,116.4341,40.05,37.67,,,,,,
6490,19,116.3252,39.7513,26.5,,,,,,
6491,19,116.0788,39.6798,9,,,,,,
6492,19,116.2542,40.229,72.2,,,,,,
6493,19,115.9755,40.4824,68,,,,,,
6494,19,116.4149,40.0593,42,,,,,,
6495,19,116.2872,39.9969,115,,,,,,
6496,19,116.5702,40.079,10,,,,,,
6497,19,116.6375,40.3239,65.47,,,,,,
6498,19,116.3217,39.8928,14.67,,,,,,
6499,19,116.2518,39.9223,46.67,,,,,,
6500,19,116.3418,39.7802,36,,,,,,
6501,19,116.7247,39.9663,24,,,,,,
6502,19,116.6637,40.1415,28.77,,,,,,
6503,19,116.305,40.0037,69,,,,,,
6504,19,116.3431,39.7613,15.5,,,,,,
6505,19,116.3478,40.088,66,,,,,,
6506,19,116.3392,39.9336,28.8,,,,,,
6507,19,116.1784,39.929,27.5,,,,,,
6508,19,116.4442,39.9017,33.5,,,,,,
6509,19,116.6747,39.7798,77,,,,,,
6510,19,116.0828,39.7182,51.25,,,,,,
6511,19,116.4913,39.9804,29,,,,,,
6512,19,116.4035,39.7976,20,,,,,,
6513,19,116.4884,40.0201,18.5,,,,,,
6514,19,116.2157,39.9252,33.25,,,,,,
6515,19,116.4739,39.8861,13.5,,,,,,
